CID,FID,Loc_ID,Community,D_ID,LocF_DistVKM,LocF_NearVKM,LocF_NoPWork,LocF_NoVRad20KM,LocF_OwnBNoPPDV,LocF_RC,LocF_SalNoPPD,LocF_Start_y,LocF_VRad20KM,Loc_IINear_DistKM,Loc_IINear_RC,M_ID,P_ID,Survey_Round,T_ID,UC_ID
103061011.0,1030610113.0,,,3.0,,18.0,2.0,2.0,2.0,,10.0,,1.0,,,11.0,1.0,1.0,6.0,10.0
103071112.0,1030711124.0,,,3.0,,20.0,0.0,1.0,4.0,,5.0,,1.0,,,12.0,1.0,1.0,7.0,11.0
104081213.0,1040812131.0,,,4.0,,6.0,0.0,1.0,4.0,,70.0,,1.0,,,13.0,1.0,1.0,8.0,12.0
104081314.0,1040813142.0,,,4.0,,7.0,30.0,5.0,20.0,,90.0,,1.0,,,14.0,1.0,1.0,8.0,13.0
104081415.0,1040814153.0,,,4.0,,3.0,5.0,4.0,20.0,,100.0,,1.0,,,15.0,1.0,1.0,8.0,14.0
104091516.0,1040915164.0,,,4.0,,10.0,20.0,5.0,20.0,,60.0,,1.0,,,16.0,1.0,1.0,9.0,15.0
105101617.0,1051016171.0,,,5.0,,40.0,,,4.0,,30.0,,0.0,,,17.0,1.0,1.0,10.0,16.0
105101718.0,1051017182.0,,,5.0,,2.0,0.0,1.0,0.0,,30.0,,1.0,,,18.0,1.0,1.0,10.0,17.0
105111819.0,1051118193.0,,,5.0,,22.0,0.0,1.0,0.0,,70.0,,1.0,,,19.0,1.0,1.0,11.0,18.0
105121920.0,1051219204.0,,,5.0,,4.0,6.0,1.0,10.0,,50.0,,1.0,,,20.0,1.0,1.0,12.0,19.0
106132021.0,1061320211.0,,,6.0,,12.0,0.0,1.0,0.0,,90.0,,1.0,,,21.0,1.0,1.0,13.0,20.0
106132122.0,1061321222.0,,,6.0,,60.0,,,0.0,,14.0,,0.0,,,22.0,1.0,1.0,13.0,21.0
106142223.0,1061422233.0,,,6.0,,25.0,,,2.0,,10.0,,0.0,,,23.0,1.0,1.0,14.0,22.0
106142324.0,1061423244.0,,,6.0,,30.0,,,5.0,,10.0,,0.0,,,24.0,1.0,1.0,14.0,23.0
107152425.0,1071524251.0,,,7.0,,10.0,20.0,12.0,25.0,,100.0,,1.0,,,25.0,1.0,1.0,15.0,24.0
107162526.0,1071625262.0,,,7.0,,5.0,20.0,10.0,15.0,,80.0,,1.0,,,26.0,1.0,1.0,16.0,25.0
107162627.0,1071626273.0,,,7.0,,7.0,30.0,10.0,20.0,,80.0,,1.0,,,27.0,1.0,1.0,16.0,26.0
107172728.0,1071727284.0,,,7.0,,10.0,0.0,1.0,10.0,,100.0,,1.0,,,28.0,1.0,1.0,17.0,27.0
108182829.0,1081828291.0,,,8.0,,16.0,15.0,3.0,10.0,,30.0,,1.0,,,29.0,1.0,1.0,18.0,28.0
108192930.0,1081929302.0,,,8.0,,24.0,,,2.0,,60.0,,0.0,,,30.0,1.0,1.0,19.0,29.0
108203031.0,1082030313.0,,,8.0,,8.0,0.0,3.0,10.0,,50.0,,1.0,,,31.0,1.0,1.0,20.0,30.0
108213132.0,1082131324.0,,,8.0,,3.0,20.0,8.0,3.0,,50.0,,1.0,,,32.0,1.0,1.0,21.0,31.0
109223233.0,1092232331.0,,,9.0,,1.0,3.0,9.0,15.0,,20.0,,1.0,,,33.0,1.0,1.0,22.0,32.0
109223334.0,1092233342.0,,,9.0,,5.0,70.0,1.0,40.0,,80.0,,1.0,,,34.0,1.0,1.0,22.0,33.0
109233435.0,1092334353.0,,,9.0,,4.0,0.0,3.0,0.0,,40.0,,1.0,,,35.0,1.0,1.0,23.0,34.0
109233536.0,1092335364.0,,,9.0,,5.0,0.0,1.0,15.0,,20.0,,1.0,,,36.0,1.0,1.0,23.0,35.0
110243637.0,1102436371.0,,,10.0,,15.0,10.0,8.0,10.0,,0.0,,1.0,,,37.0,1.0,1.0,24.0,36.0
110243738.0,1102437382.0,,,10.0,,8.0,20.0,15.0,40.0,,100.0,,1.0,,,38.0,1.0,1.0,24.0,37.0
110243839.0,1102438393.0,,,10.0,,16.0,30.0,5.0,1.0,,1.0,,1.0,,,39.0,1.0,1.0,24.0,38.0
110253940.0,1102539404.0,,,10.0,,3.0,30.0,10.0,20.0,,100.0,,1.0,,,40.0,1.0,1.0,25.0,39.0
111264041.0,1112640411.0,,,11.0,,0.5,70.0,10.0,10.0,,80.0,,1.0,,,41.0,1.0,1.0,26.0,40.0
111274142.0,1112741422.0,,,11.0,,6.0,0.0,5.0,2.0,,10.0,,1.0,,,42.0,1.0,1.0,27.0,41.0
111274243.0,1112742433.0,,,11.0,,8.0,7.0,1.0,4.0,,100.0,,1.0,,,43.0,1.0,1.0,27.0,42.0
111284344.0,1112843444.0,,,11.0,,8.0,4.0,7.0,1.0,,50.0,,1.0,,,44.0,1.0,1.0,28.0,43.0
112294445.0,1122944451.0,,,12.0,,3.5,20.0,2.0,0.0,,60.0,,1.0,,,45.0,1.0,1.0,29.0,44.0
112304546.0,1123045462.0,,,12.0,,3.0,35.0,3.0,10.0,,80.0,,1.0,,,46.0,1.0,1.0,30.0,45.0
112304647.0,1123046473.0,,,12.0,,32.0,,,0.0,,70.0,,0.0,,,47.0,1.0,1.0,30.0,46.0
112314748.0,1123147484.0,,,12.0,,3.0,70.0,10.0,10.0,,90.0,,1.0,,,48.0,1.0,1.0,31.0,47.0
213324849.0,2133248491.0,,,13.0,,30.0,,,0.0,,8.0,,0.0,,,49.0,2.0,1.0,32.0,48.0
213324950.0,2133249502.0,,,13.0,,5.0,0.0,1.0,0.0,,15.0,,1.0,,,50.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,,,13.0,,4.0,0.0,2.0,0.0,,12.0,,1.0,,,52.0,2.0,1.0,32.0,49.0
213335051.0,2133351514.0,,,13.0,,5.0,0.0,1.0,0.0,,30.0,,1.0,,,51.0,2.0,1.0,33.0,50.0
214345253.0,2143452531.0,,,14.0,,3.0,0.0,2.0,5.0,,20.0,,1.0,,,53.0,2.0,1.0,34.0,52.0
214355354.0,2143553542.0,,,14.0,,26.0,,,6.0,,30.0,,0.0,,,54.0,2.0,1.0,35.0,53.0
214365455.0,2143654553.0,,,14.0,,30.0,,,10.0,,45.0,,0.0,,,55.0,2.0,1.0,36.0,54.0
214375556.0,2143755564.0,,,14.0,,7.0,0.0,0.0,7.0,,25.0,,1.0,,,56.0,2.0,1.0,37.0,55.0
215385657.0,2153856571.0,,,15.0,,11.0,5.0,7.0,30.0,,30.0,,1.0,,,57.0,2.0,1.0,38.0,56.0
215395758.0,2153957582.0,,,15.0,,20.0,30.0,5.0,15.0,,50.0,,1.0,,,58.0,2.0,1.0,39.0,57.0
215395859.0,2153958593.0,,,15.0,,18.0,15.0,3.0,10.0,,25.0,,1.0,,,59.0,2.0,1.0,39.0,58.0
215405960.0,2154059604.0,,,15.0,,17.0,3.0,3.0,3.0,,6.0,,1.0,,,60.0,2.0,1.0,40.0,59.0
216416061.0,2164160611.0,,,16.0,,10.0,0.0,10.0,0.0,,80.0,,1.0,,,61.0,2.0,1.0,41.0,60.0
216416162.0,2164161622.0,,,16.0,,15.0,0.0,12.0,0.0,,0.0,,1.0,,,62.0,2.0,1.0,41.0,61.0
216426263.0,2164262633.0,,,16.0,,10.0,0.0,9.0,1.0,,5.0,,1.0,,,63.0,2.0,1.0,42.0,62.0
216436364.0,2164363644.0,,,16.0,,11.0,50.0,8.0,0.0,,35.0,,1.0,,,64.0,2.0,1.0,43.0,63.0
217446465.0,2174464651.0,,,17.0,,20.0,0.0,15.0,0.0,,100.0,,1.0,,,65.0,2.0,1.0,44.0,64.0
217446566.0,2174465662.0,,,17.0,,12.0,0.0,2.0,2.0,,90.0,,1.0,,,66.0,2.0,1.0,44.0,65.0
217446667.0,2174466673.0,,,17.0,,5.0,30.0,20.0,0.0,,70.0,,1.0,,,67.0,2.0,1.0,44.0,66.0
217456768.0,2174567684.0,,,17.0,,5.0,0.0,1.0,0.0,,60.0,,1.0,,,68.0,2.0,1.0,45.0,67.0
318466869.0,3184668691.0,,,18.0,,25.0,,,30.0,,100.0,,0.0,,,69.0,3.0,1.0,46.0,68.0
318466970.0,3184669702.0,,,18.0,,2.0,25.0,4.0,25.0,,30.0,,1.0,,,70.0,3.0,1.0,46.0,69.0
318467071.0,3184670713.0,,,18.0,,7.0,6.0,10.0,8.0,,25.0,,1.0,,,71.0,3.0,1.0,46.0,70.0
318467172.0,3184671724.0,,,18.0,,20.0,0.0,1.0,4.0,,6.0,,1.0,,,72.0,3.0,1.0,46.0,71.0
319477273.0,3194772731.0,,,19.0,,32.0,,,25.0,,30.0,,0.0,,,73.0,3.0,1.0,47.0,72.0
319477274.0,3194772742.0,,,19.0,,26.0,,,6.0,,15.0,,0.0,,,74.0,3.0,1.0,47.0,72.0
319477375.0,3194773753.0,,,19.0,,60.0,,,5.0,,40.0,,0.0,,,75.0,3.0,1.0,47.0,73.0
319487476.0,3194874764.0,,,19.0,,40.0,,,20.0,,90.0,,0.0,,,76.0,3.0,1.0,48.0,74.0
101010101.0,1010101011.0,,1.0,1.0,20.0,,,,,1.0,,1989.0,,,,1.0,1.0,1.0,1.0,1.0
101010101.0,1010101011.0,,1.0,1.0,20.0,,,,,1.0,,1989.0,,,,1.0,1.0,1.0,1.0,1.0
101010101.0,1010101011.0,,1.0,1.0,20.0,,,,,1.0,,1989.0,,,,1.0,1.0,1.0,1.0,1.0
101010202.0,1010102022.0,,2.0,1.0,15.0,,,,,1.0,,1992.0,,,,2.0,1.0,1.0,1.0,2.0
101010202.0,1010102022.0,,2.0,1.0,15.0,,,,,1.0,,2011.0,,,,2.0,1.0,1.0,1.0,2.0
101010203.0,1010102033.0,,3.0,1.0,30.0,,,,,1.0,,1989.0,,,,3.0,1.0,1.0,1.0,2.0
101020304.0,1010203044.0,,4.0,1.0,12.0,,,,,1.0,,2002.0,,,,4.0,1.0,1.0,2.0,3.0
101020304.0,1010203044.0,,4.0,1.0,14.0,,,,,1.0,,1989.0,,,,4.0,1.0,1.0,2.0,3.0
101020304.0,1010203044.0,,4.0,1.0,10.0,,,,,1.0,,2004.0,,,,4.0,1.0,1.0,2.0,3.0
101020304.0,1010203044.0,,4.0,1.0,10.0,,,,,1.0,,1998.0,,,,4.0,1.0,1.0,2.0,3.0
102030405.0,1020304051.0,,1.0,2.0,25.0,,,,,3.0,,1989.0,,,,5.0,1.0,1.0,3.0,4.0
102030506.0,1020305062.0,,2.0,2.0,30.0,,,,,1.0,,1989.0,,,,6.0,1.0,1.0,3.0,5.0
102030607.0,1020306073.0,,3.0,2.0,55.0,,,,,1.0,,1989.0,,,,7.0,1.0,1.0,3.0,6.0
102030607.0,1020306073.0,,3.0,2.0,34.0,,,,,1.0,,2004.0,,,,7.0,1.0,1.0,3.0,6.0
102030607.0,1020306073.0,,3.0,2.0,32.0,,,,,1.0,,1995.0,,,,7.0,1.0,1.0,3.0,6.0
102040708.0,1020407084.0,,4.0,2.0,40.0,,,,,1.0,,1989.0,,,,8.0,1.0,1.0,4.0,7.0
103050809.0,1030508091.0,,1.0,3.0,14.0,,,,,1.0,,1989.0,,,,9.0,1.0,1.0,5.0,8.0
103050809.0,1030508091.0,,1.0,3.0,12.0,,,,,1.0,,1989.0,,,,9.0,1.0,1.0,5.0,8.0
103060910.0,1030609102.0,,2.0,3.0,14.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103060910.0,1030609102.0,,2.0,3.0,18.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103060910.0,1030609102.0,,2.0,3.0,18.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103060910.0,1030609102.0,,2.0,3.0,18.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103060910.0,1030609102.0,,2.0,3.0,16.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103060910.0,1030609102.0,,2.0,3.0,10.0,,,,,1.0,,1989.0,,,,10.0,1.0,1.0,6.0,9.0
103061011.0,1030610113.0,,3.0,3.0,18.0,,,,,3.0,,1989.0,,,,11.0,1.0,1.0,6.0,10.0
103061011.0,1030610113.0,,3.0,3.0,17.0,,,,,3.0,,1989.0,,,,11.0,1.0,1.0,6.0,10.0
103071112.0,1030711124.0,,4.0,3.0,20.0,,,,,3.0,,1989.0,,,,12.0,1.0,1.0,7.0,11.0
104081213.0,1040812131.0,,1.0,4.0,6.0,,,,,1.0,,2000.0,,,,13.0,1.0,1.0,8.0,12.0
104081314.0,1040813142.0,,2.0,4.0,7.0,,,,,1.0,,,,,,14.0,1.0,1.0,8.0,13.0
104081415.0,1040814153.0,,3.0,4.0,3.0,,,,,1.0,,1989.0,,,,15.0,1.0,1.0,8.0,14.0
104091516.0,1040915164.0,,4.0,4.0,18.0,,,,,1.0,,1989.0,,,,16.0,1.0,1.0,9.0,15.0
104091516.0,1040915164.0,,4.0,4.0,11.0,,,,,1.0,,1989.0,,,,16.0,1.0,1.0,9.0,15.0
104091516.0,1040915164.0,,4.0,4.0,12.0,,,,,1.0,,2000.0,,,,16.0,1.0,1.0,9.0,15.0
104091516.0,1040915164.0,,4.0,4.0,12.0,,,,,1.0,,2000.0,,,,16.0,1.0,1.0,9.0,15.0
104091516.0,1040915164.0,,4.0,4.0,10.0,,,,,1.0,,2006.0,,,,16.0,1.0,1.0,9.0,15.0
105101617.0,1051016171.0,,1.0,5.0,,,,,,,,,,,,17.0,1.0,1.0,10.0,16.0
105101718.0,1051017182.0,,2.0,5.0,2.0,,,,,3.0,,2000.0,,,,18.0,1.0,1.0,10.0,17.0
105111819.0,1051118193.0,,3.0,5.0,22.0,,,,,1.0,,1989.0,,,,19.0,1.0,1.0,11.0,18.0
105121920.0,1051219204.0,,4.0,5.0,4.0,,,,,1.0,,2007.0,,,,20.0,1.0,1.0,12.0,19.0
106132021.0,1061320211.0,,1.0,6.0,12.0,,,,,3.0,,,,,,21.0,1.0,1.0,13.0,20.0
106132122.0,1061321222.0,,2.0,6.0,60.0,,,,,3.0,,1989.0,,,,22.0,1.0,1.0,13.0,21.0
106142223.0,1061422233.0,,3.0,6.0,30.0,,,,,3.0,,1989.0,,,,23.0,1.0,1.0,14.0,22.0
106142223.0,1061422233.0,,3.0,6.0,25.0,,,,,3.0,,1989.0,,,,23.0,1.0,1.0,14.0,22.0
106142324.0,1061423244.0,,4.0,6.0,30.0,,,,,3.0,,2005.0,,,,24.0,1.0,1.0,14.0,23.0
107152425.0,1071524251.0,,1.0,7.0,15.0,,,,,3.0,,1989.0,,,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,,1.0,7.0,20.0,,,,,3.0,,2000.0,,,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,,1.0,7.0,15.0,,,,,3.0,,1992.0,,,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,,1.0,7.0,15.0,,,,,3.0,,1997.0,,,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,,1.0,7.0,15.0,,,,,3.0,,1995.0,,,,25.0,1.0,1.0,15.0,24.0
107152425.0,1071524251.0,,1.0,7.0,10.0,,,,,3.0,,1998.0,,,,25.0,1.0,1.0,15.0,24.0
107162526.0,1071625262.0,,2.0,7.0,15.0,,,,,3.0,,1989.0,,,,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,,2.0,7.0,5.0,,,,,3.0,,1989.0,,,,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,,2.0,7.0,20.0,,,,,3.0,,2010.0,,,,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,,2.0,7.0,10.0,,,,,3.0,,1989.0,,,,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,,2.0,7.0,7.0,,,,,3.0,,1989.0,,,,26.0,1.0,1.0,16.0,25.0
107162526.0,1071625262.0,,2.0,7.0,15.0,,,,,3.0,,1989.0,,,,26.0,1.0,1.0,16.0,25.0
107162627.0,1071626273.0,,3.0,7.0,8.0,,,,,3.0,,1989.0,,,,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,,3.0,7.0,10.0,,,,,3.0,,1989.0,,,,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,,3.0,7.0,15.0,,,,,3.0,,1989.0,,,,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,,3.0,7.0,7.0,,,,,3.0,,1995.0,,,,27.0,1.0,1.0,16.0,26.0
107162627.0,1071626273.0,,3.0,7.0,7.0,,,,,3.0,,1989.0,,,,27.0,1.0,1.0,16.0,26.0
107172728.0,1071727284.0,,4.0,7.0,18.0,,,,,3.0,,2009.0,,,,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,,4.0,7.0,10.0,,,,,3.0,,2000.0,,,,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,,4.0,7.0,18.0,,,,,3.0,,2011.0,,,,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,,4.0,7.0,20.0,,,,,3.0,,2005.0,,,,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,,4.0,7.0,20.0,,,,,3.0,,2007.0,,,,28.0,1.0,1.0,17.0,27.0
107172728.0,1071727284.0,,4.0,7.0,15.0,,,,,3.0,,2005.0,,,,28.0,1.0,1.0,17.0,27.0
108182829.0,1081828291.0,,1.0,8.0,16.0,,,,,1.0,,2006.0,,,,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,,1.0,8.0,16.0,,,,,1.0,,2004.0,,,,29.0,1.0,1.0,18.0,28.0
108182829.0,1081828291.0,,1.0,8.0,16.0,,,,,1.0,,2004.0,,,,29.0,1.0,1.0,18.0,28.0
108192930.0,1081929302.0,,2.0,8.0,25.0,,,,,3.0,,1989.0,,,,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,,2.0,8.0,24.0,,,,,3.0,,1989.0,,,,30.0,1.0,1.0,19.0,29.0
108192930.0,1081929302.0,,2.0,8.0,24.0,,,,,3.0,,1989.0,,,,30.0,1.0,1.0,19.0,29.0
108203031.0,1082030313.0,,3.0,8.0,8.0,,,,,1.0,,,,,,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,,3.0,8.0,19.0,,,,,1.0,,,,,,31.0,1.0,1.0,20.0,30.0
108203031.0,1082030313.0,,3.0,8.0,19.0,,,,,1.0,,,,,,31.0,1.0,1.0,20.0,30.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
108213132.0,1082131324.0,,4.0,8.0,3.0,,,,,1.0,,1989.0,,,,32.0,1.0,1.0,21.0,31.0
109223233.0,1092232331.0,,1.0,9.0,3.0,,,,,1.0,,1989.0,,,,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,,1.0,9.0,1.0,,,,,1.0,,2002.0,,,,33.0,1.0,1.0,22.0,32.0
109223233.0,1092232331.0,,1.0,9.0,2.0,,,,,1.0,,1989.0,,,,33.0,1.0,1.0,22.0,32.0
109223334.0,1092233342.0,,2.0,9.0,5.0,,,,,1.0,,2009.0,,,,34.0,1.0,1.0,22.0,33.0
109233435.0,1092334353.0,,3.0,9.0,8.0,,,,,1.0,,2002.0,,,,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,,3.0,9.0,4.0,,,,,1.0,,2011.0,,,,35.0,1.0,1.0,23.0,34.0
109233435.0,1092334353.0,,3.0,9.0,5.0,,,,,1.0,,1989.0,,,,35.0,1.0,1.0,23.0,34.0
109233536.0,1092335364.0,,4.0,9.0,5.0,,,,,2.0,,1996.0,,,,36.0,1.0,1.0,23.0,35.0
110243637.0,1102436371.0,,1.0,10.0,15.0,,,,,1.0,,1989.0,,,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,,1.0,10.0,16.0,,,,,1.0,,2002.0,,,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,,1.0,10.0,12.0,,,,,1.0,,2004.0,,,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,,1.0,10.0,20.0,,,,,1.0,,1989.0,,,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,,1.0,10.0,20.0,,,,,1.0,,1989.0,,,,37.0,1.0,1.0,24.0,36.0
110243637.0,1102436371.0,,1.0,10.0,15.0,,,,,1.0,,1989.0,,,,37.0,1.0,1.0,24.0,36.0
110243738.0,1102437382.0,,2.0,10.0,13.0,,,,,1.0,,2009.0,,,,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,,2.0,10.0,13.0,,,,,1.0,,2001.0,,,,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,,2.0,10.0,13.0,,,,,1.0,,2003.0,,,,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,,2.0,10.0,13.0,,,,,1.0,,2003.0,,,,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,,2.0,10.0,12.0,,,,,1.0,,1989.0,,,,38.0,1.0,1.0,24.0,37.0
110243738.0,1102437382.0,,2.0,10.0,8.0,,,,,1.0,,1989.0,,,,38.0,1.0,1.0,24.0,37.0
110243839.0,1102438393.0,,3.0,10.0,16.0,,,,,1.0,,2009.0,,,,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,,3.0,10.0,19.0,,,,,1.0,,2004.0,,,,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,,3.0,10.0,17.0,,,,,1.0,,1989.0,,,,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,,3.0,10.0,17.0,,,,,1.0,,2005.0,,,,39.0,1.0,1.0,24.0,38.0
110243839.0,1102438393.0,,3.0,10.0,18.0,,,,,1.0,,1989.0,,,,39.0,1.0,1.0,24.0,38.0
110253940.0,1102539404.0,,4.0,10.0,3.0,,,,,1.0,,2008.0,,,,40.0,1.0,1.0,25.0,39.0
110253940.0,1102539404.0,,4.0,10.0,5.0,,,,,1.0,,2010.0,,,,40.0,1.0,1.0,25.0,39.0
110253940.0,1102539404.0,,4.0,10.0,8.0,,,,,1.0,,1989.0,,,,40.0,1.0,1.0,25.0,39.0
110253940.0,1102539404.0,,4.0,10.0,3.0,,,,,1.0,,1989.0,,,,40.0,1.0,1.0,25.0,39.0
110253940.0,1102539404.0,,4.0,10.0,6.0,,,,,1.0,,1996.0,,,,40.0,1.0,1.0,25.0,39.0
110253940.0,1102539404.0,,4.0,10.0,4.0,,,,,1.0,,1990.0,,,,40.0,1.0,1.0,25.0,39.0
111264041.0,1112640411.0,,1.0,11.0,1.0,,,,,1.0,,1999.0,,,,41.0,1.0,1.0,26.0,40.0
111264041.0,1112640411.0,,1.0,11.0,2.0,,,,,1.0,,2001.0,,,,41.0,1.0,1.0,26.0,40.0
111264041.0,1112640411.0,,1.0,11.0,0.5,,,,,1.0,,1989.0,,,,41.0,1.0,1.0,26.0,40.0
111264041.0,1112640411.0,,1.0,11.0,4.0,,,,,1.0,,1996.0,,,,41.0,1.0,1.0,26.0,40.0
111264041.0,1112640411.0,,1.0,11.0,3.0,,,,,1.0,,1995.0,,,,41.0,1.0,1.0,26.0,40.0
111264041.0,1112640411.0,,1.0,11.0,0.5,,,,,1.0,,2000.0,,,,41.0,1.0,1.0,26.0,40.0
111274142.0,1112741422.0,,2.0,11.0,6.0,,,,,1.0,,1989.0,,,,42.0,1.0,1.0,27.0,41.0
111274243.0,1112742433.0,,3.0,11.0,8.0,,,,,1.0,,1989.0,,,,43.0,1.0,1.0,27.0,42.0
111284344.0,1112843444.0,,4.0,11.0,12.0,,,,,1.0,,1989.0,,,,44.0,1.0,1.0,28.0,43.0
111284344.0,1112843444.0,,4.0,11.0,8.0,,,,,1.0,,1989.0,,,,44.0,1.0,1.0,28.0,43.0
111284344.0,1112843444.0,,4.0,11.0,20.0,,,,,1.0,,1989.0,,,,44.0,1.0,1.0,28.0,43.0
111284344.0,1112843444.0,,4.0,11.0,8.0,,,,,1.0,,2011.0,,,,44.0,1.0,1.0,28.0,43.0
111284344.0,1112843444.0,,4.0,11.0,8.0,,,,,1.0,,1989.0,,,,44.0,1.0,1.0,28.0,43.0
111284344.0,1112843444.0,,4.0,11.0,15.0,,,,,1.0,,1996.0,,,,44.0,1.0,1.0,28.0,43.0
112294445.0,1122944451.0,,1.0,12.0,12.0,,,,,1.0,,,,,,45.0,1.0,1.0,29.0,44.0
112294445.0,1122944451.0,,1.0,12.0,3.5,,,,,1.0,,1994.0,,,,45.0,1.0,1.0,29.0,44.0
112304546.0,1123045462.0,,2.0,12.0,3.0,,,,,1.0,,1989.0,,,,46.0,1.0,1.0,30.0,45.0
112304546.0,1123045462.0,,2.0,12.0,6.0,,,,,1.0,,2002.0,,,,46.0,1.0,1.0,30.0,45.0
112304546.0,1123045462.0,,2.0,12.0,6.0,,,,,1.0,,2000.0,,,,46.0,1.0,1.0,30.0,45.0
112304647.0,1123046473.0,,3.0,12.0,32.0,,,,,1.0,,1989.0,,,,47.0,1.0,1.0,30.0,46.0
112304647.0,1123046473.0,,3.0,12.0,33.0,,,,,1.0,,1989.0,,,,47.0,1.0,1.0,30.0,46.0
112314748.0,1123147484.0,,4.0,12.0,5.0,,,,,1.0,,,,,,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,,4.0,12.0,3.0,,,,,1.0,,1989.0,,,,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,,4.0,12.0,4.0,,,,,1.0,,2002.0,,,,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,,4.0,12.0,5.0,,,,,1.0,,1989.0,,,,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,,4.0,12.0,5.0,,,,,1.0,,,,,,48.0,1.0,1.0,31.0,47.0
112314748.0,1123147484.0,,4.0,12.0,5.0,,,,,1.0,,1989.0,,,,48.0,1.0,1.0,31.0,47.0
213324849.0,2133248491.0,,1.0,13.0,30.0,,,,,3.0,,1989.0,,,,49.0,2.0,1.0,32.0,48.0
213324950.0,2133249502.0,,2.0,13.0,5.0,,,,,1.0,,2007.0,,,,50.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,,3.0,13.0,4.0,,,,,1.0,,2009.0,,,,52.0,2.0,1.0,32.0,49.0
213324952.0,2133249523.0,,3.0,13.0,4.0,,,,,1.0,,2008.0,,,,52.0,2.0,1.0,32.0,49.0
213335051.0,2133351514.0,,4.0,13.0,5.0,,,,,3.0,,1989.0,,,,51.0,2.0,1.0,33.0,50.0
214345253.0,2143452531.0,,1.0,14.0,3.0,,,,,1.0,,2005.0,,,,53.0,2.0,1.0,34.0,52.0
214345253.0,2143452531.0,,1.0,14.0,10.0,,,,,1.0,,2000.0,,,,53.0,2.0,1.0,34.0,52.0
214355354.0,2143553542.0,,2.0,14.0,36.0,,,,,1.0,,1989.0,,,,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,,2.0,14.0,36.0,,,,,1.0,,1989.0,,,,54.0,2.0,1.0,35.0,53.0
214355354.0,2143553542.0,,2.0,14.0,26.0,,,,,1.0,,1989.0,,,,54.0,2.0,1.0,35.0,53.0
