CID,ND_Eventno,ND_ABC,ND_AM,ND_M_5y,ND_y1,ND_y2,ND_y3,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,ND_EventDesc,ND_M_y,ND_m1,ND_m2,ND_m3,ND_FG,ND_LG,ND_PNGO,ND_FNGO,ND_Oth,ND_UseAssist,ND_PG
319477273,1,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Drought,1.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,
319477273,2,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Earthquake/landslide,0.0,,,,,,,,,,
319477273,3,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Famine,0.0,,,,,,,,,,
319477273,4,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Epidemic,1.0,3.0,2.0,,,,,,,,
319477273,5,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Civil unrest or violence,0.0,,,,,,,,,,
319477273,6,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Crop Insect/disease outbreak,1.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,
319477273,7,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,,,,,,,,,,,,
319477273,8,,,0.0,,,,1.0,3194772731.0,3.0,19.0,47.0,72.0,73.0,Fire,1.0,6.0,,,,,,,,,
319477274,1,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Flood/typhoon,1.0,5.0,,,,,,,,,
319477274,2,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Drought,0.0,,,,,,,,,,
319477274,3,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Earthquake/landslide,1.0,4.0,,,,,,,,,
319477274,4,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Famine,0.0,,,,,,,,,,
319477274,5,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Epidemic,0.0,,,,,,,,,,
319477274,6,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Civil unrest or violence,0.0,,,,,,,,,,
319477274,7,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,Crop Insect/disease outbreak,0.0,,,,,,,,,,
319477274,8,,,0.0,,,,2.0,3194772742.0,3.0,19.0,47.0,72.0,74.0,,,,,,,,,,,,
319477375,1,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Fire,0.0,,,,,,,,,,
319477375,2,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Flood/typhoon,0.0,,,,,,,,,,
319477375,3,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Drought,0.0,,,,,,,,,,
319477375,4,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Earthquake/landslide,0.0,,,,,,,,,,
319477375,5,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Famine,0.0,,,,,,,,,,
319477375,6,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Epidemic,0.0,,,,,,,,,,
319477375,7,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Civil unrest or violence,0.0,,,,,,,,,,
319477375,8,,,0.0,,,,3.0,3194773753.0,3.0,19.0,47.0,73.0,75.0,Crop Insect/disease outbreak,0.0,,,,,,,,,,
319487476,1,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,,,,,,,,,,,,
319487476,2,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Fire,0.0,,,,,,,,,,
319487476,3,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Flood/typhoon,0.0,,,,,,,,,,
319487476,4,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Drought,0.0,,,,,,,,,,
319487476,5,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Earthquake/landslide,0.0,,,,,,,,,,
319487476,6,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Famine,0.0,,,,,,,,,,
319487476,7,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Epidemic,0.0,,,,,,,,,,
319487476,8,,,0.0,,,,4.0,3194874764.0,3.0,19.0,48.0,74.0,76.0,Civil unrest or violence,0.0,,,,,,,,,,
101010101,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
101010101,2,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
101010101,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
101010101,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
101010101,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
101010101,6,,,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
101010101,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
101010101,8,,,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
101010101,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
101010202,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
101010202,2,,,,,,,,,,,,,,,,,,,,,,,,,
101010202,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
101010202,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
101010202,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
101010202,6,,,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
101010202,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
101010202,8,,,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
101010202,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
101010203,1,1.0,1.0,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
101010203,2,,,,,,,,,,,,,,,,,,,,,,,,,
101010203,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
101010203,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
101010203,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
101010203,6,,,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
101010203,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
101010203,8,1.0,90.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
101010203,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
101020304,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
101020304,2,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
101020304,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
101020304,4,3.0,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
101020304,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
101020304,6,,,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
101020304,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
101020304,8,1.0,40.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
101020304,9,,,,,,,,,,,,,,Civil unrest or violence,1.0,8.0,9.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,
102030405,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
102030405,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
102030405,4,3.0,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
102030405,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
102030405,6,1.0,10.0,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
102030405,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
102030405,8,1.0,100.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
102030405,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
102030506,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,
102030506,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
102030506,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
102030506,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
102030506,6,1.0,100.0,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
102030506,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
102030506,8,1.0,100.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
102030506,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
102030607,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
102030607,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,3,,,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
102030607,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
102030607,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
102030607,6,,,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
102030607,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
102030607,8,2.0,70.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
102030607,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
102040708,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,
102040708,2,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,3,1.0,100.0,,,,,,,,,,,,Fire,0.0,,,,,,,,,,
102040708,4,,,,,,,,,,,,,,Flood/typhoon,0.0,,,,,,,,,,
102040708,5,,,,,,,,,,,,,,Drought,0.0,,,,,,,,,,
102040708,6,2.0,30.0,,,,,,,,,,,,Earthquake/landslide,0.0,,,,,,,,,,
102040708,7,,,,,,,,,,,,,,Famine,0.0,,,,,,,,,,
102040708,8,2.0,70.0,,,,,,,,,,,,Epidemic,0.0,,,,,,,,,,
102040708,9,,,,,,,,,,,,,,Civil unrest or violence,0.0,,,,,,,,,,
103050809,1,,,,,,,,,,,,,,Crop Insect/disease outbreak,0.0,,,,,,,,,,
103050809,2,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
103050809,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
103050809,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
103050809,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
103050809,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
103050809,7,3.0,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
103050809,8,1.0,30.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
103050809,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,
103060910,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
103060910,2,3.0,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,6.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,
103060910,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
103060910,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
103060910,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
103060910,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
103060910,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
103060910,8,2.0,40.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
103060910,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
103061011,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
103061011,2,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
103061011,3,2.0,40.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
103061011,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
103061011,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
103061011,6,3.0,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
103061011,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
103061011,8,2.0,20.0,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
103061011,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
103071112,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
103071112,2,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
103071112,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,8.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
103071112,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
103071112,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
103071112,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
103071112,7,1.0,10.0,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
103071112,8,2.0,60.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
103071112,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
104081213,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
104081213,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
104081213,3,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,,
104081213,4,3.0,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
104081213,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
104081213,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
104081213,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
104081213,8,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
104081213,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
104081314,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
104081314,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
104081314,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
104081314,4,3.0,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
104081314,5,,,,,,,,,,,,,,EPIDEMIC,1.0,12.0,2.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
104081314,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
104081314,7,2.0,30.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
104081314,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
104081314,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
104081415,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
104081415,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
104081415,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
104081415,4,3.0,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,12.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
104081415,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
104081415,6,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
104081415,7,3.0,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
104081415,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
104081415,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
104091516,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
104091516,2,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
104091516,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
104091516,4,3.0,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
104091516,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
104091516,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
104091516,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
104091516,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
104091516,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
105101617,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
105101617,2,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,4.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
105101617,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
105101617,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
105101617,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
105101617,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
105101617,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
105101617,8,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
105101617,9,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
105101718,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
105101718,2,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
105101718,3,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
105101718,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
105101718,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
105101718,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
105101718,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
105101718,8,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
105101718,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
105111819,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
105111819,2,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
105111819,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
105111819,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
105111819,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
105111819,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
105111819,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
105111819,8,2.0,20.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
105111819,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
105121920,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,5.0,6.0,7.0,,,,,,,
105121920,2,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
105121920,3,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
105121920,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
105121920,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
105121920,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
105121920,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
105121920,8,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
105121920,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106132021,1,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,6.0,7.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
106132021,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
106132021,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
106132021,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
106132021,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
106132021,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
106132021,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106132021,8,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
106132021,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
106132122,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
106132122,2,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
106132122,3,1.0,50.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
106132122,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,6.0,5.0,4.0,,,,,,,
106132122,5,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106132122,6,1.0,60.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
106132122,7,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
106132122,8,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
106132122,9,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
106142223,1,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
106142223,2,1.0,90.0,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
106142223,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106142223,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
106142223,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
106142223,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
106142223,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
106142223,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
106142223,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,9.0,10.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
106142324,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106142324,2,1.0,80.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
106142324,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
106142324,4,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
106142324,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
106142324,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
106142324,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,,
106142324,8,1.0,80.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
106142324,9,2.0,50.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107152425,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
107152425,2,1.0,40.0,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
107152425,3,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
107152425,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
107152425,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,,
107152425,6,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
107152425,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107152425,8,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
107152425,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
107152627,1,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
107152627,2,1.0,100.0,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
107152627,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
107152627,4,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
107152627,5,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107152627,6,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
107152627,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
107152627,8,1.0,90.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
107152627,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
107162526,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
107162526,2,2.0,20.0,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
107162526,3,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107162526,4,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
107162526,5,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
107162526,6,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
107162526,7,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
107162526,8,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
107162526,9,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
107172728,1,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107172728,2,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
107172728,3,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
107172728,4,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
107172728,5,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
107172728,6,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
107172728,7,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
107172728,8,2.0,50.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
107172728,9,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
108182829,1,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
108182829,2,1.0,100.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
108182829,3,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
108182829,4,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
