CID,FID,HF_ID,Community,D_ID,HD_FPCampM,HD_FPCampM_Name,HF_AddM,HF_AddM_DistKM,HF_AddM_TimeMins,HF_CA_DHCW,HF_CA_MCHB,HF_HEM,HF_HEM_Name,HF_IVPM,HF_IVPM_Name,HF_Quality,HF_SFA_y,HF_T,HF_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
215405960.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
215405960.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
215405960.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
215405960.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
215405960.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
215405960.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
215405960.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
215405960.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
215405960.0,,14.0,,,,,0.0,,40.0,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
215405960.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
215405960.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
215405960.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
215405960.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
215405960.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
215405960.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
318466869.0,,1.0,,,,,0.0,,15.0,,,,,,,,,,PRIVATE CLINIC,,,,,
318466869.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
318466869.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
318466869.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
318466869.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
318466869.0,,6.0,,,,,1.0,0.5,,,,,,,,,,,PHARMACIST,,,,,
318466869.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
318466869.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
318466869.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
318466869.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
318466869.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
318466869.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
318466869.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
318466869.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
318466869.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
318466869.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
318466869.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
318466869.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
318466869.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
318466869.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
214365455.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
214365455.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
214365455.0,,3.0,,,,,1.0,3.0,,,,,,,,,,,BLOOD BANK,,,,,
214365455.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
214365455.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
214365455.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
214365455.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
214365455.0,,8.0,,,,,1.0,3.0,5.0,,,,,,,,,,LADY HEALTH WORKER,,,,,
214365455.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
214365455.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
214365455.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
214365455.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
214365455.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
214365455.0,,14.0,,,,,1.0,0.25,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
214365455.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
214365455.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
214365455.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
214365455.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
214365455.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
214365455.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
217446667.0,,1.0,,,,,1.0,6.0,,,,,,,,,,,PRIVATE CLINIC,,,,,
217446667.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
217446667.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
217446667.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
217446667.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
217446667.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
217446667.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
217446667.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
217446667.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
217446667.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
217446667.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
217446667.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
217446667.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
217446667.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
217446667.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
217446667.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
217446667.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
217446667.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
217446667.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
217446667.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
104081213.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
104081213.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
104081213.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
104081213.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
104081213.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
104081213.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
104081213.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
104081213.0,,8.0,,,,,1.0,0.25,,,,,,,,,,,LADY HEALTH WORKER,,,,,
104081213.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
104081213.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
104081213.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
104081213.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
104081213.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
104081213.0,,14.0,,,,,0.0,,30.0,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
104081213.0,,15.0,,,,,1.0,0.5,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
104081213.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
104081213.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
104081213.0,,18.0,,,,,0.0,,30.0,,,,,,,,,,PUBLIC DISPENSARY,,,,,
104081213.0,,19.0,,,,,0.0,,30.0,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
104081213.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
101020304.0,,1.0,,,,,0.0,,30.0,,,,,,,,,,PRIVATE CLINIC,,,,,
101020304.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
101020304.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
101020304.0,,4.0,,,,,0.0,,30.0,,,,,,,,,,ATAI DOCTOR,,,,,
101020304.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
101020304.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
101020304.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
101020304.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
101020304.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
101020304.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
101020304.0,,11.0,,,,,1.0,0.12,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
101020304.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
101020304.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
101020304.0,,14.0,,,,,0.0,,25.0,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
101020304.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
101020304.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
101020304.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
101020304.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
101020304.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
101020304.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
104081314.0,,1.0,,,,,1.0,1.5,10.0,,,,,,,,,,PRIVATE CLINIC,,,,,
104081314.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
104081314.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
104081314.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
104081314.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
104081314.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
104081314.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
104081314.0,,8.0,,,,,1.0,0.5,,,,,,,,,,,LADY HEALTH WORKER,,,,,
104081314.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
104081314.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
104081314.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
104081314.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
104081314.0,,13.0,,,,,1.0,0.5,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
104081314.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
104081314.0,,15.0,,,,,1.0,0.3,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
104081314.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
104081314.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
104081314.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
104081314.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
104081314.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
102030607.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
102030607.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
102030607.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
102030607.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
102030607.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
102030607.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
102030607.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
102030607.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
102030607.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
102030607.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
102030607.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
102030607.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
102030607.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
102030607.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
102030607.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
102030607.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
102030607.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
102030607.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
102030607.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
102030607.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
102040708.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
102040708.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
102040708.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
102040708.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
102040708.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
102040708.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
102040708.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
102040708.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
102040708.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
102040708.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
102040708.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
102040708.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
102040708.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
102040708.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
102040708.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
102040708.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
102040708.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
102040708.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
102040708.0,,19.0,,,,,1.0,0.25,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
102040708.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
102030506.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
102030506.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
102030506.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
102030506.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
102030506.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
102030506.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
102030506.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
102030506.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
102030506.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
102030506.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
102030506.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
102030506.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
102030506.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
102030506.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
102030506.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
102030506.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
102030506.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
102030506.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
102030506.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
102030506.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
106132021.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
106132021.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
106132021.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
106132021.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
106132021.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
106132021.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
106132021.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
106132021.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
106132021.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
106132021.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
106132021.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
106132021.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
106132021.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
106132021.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
106132021.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
106132021.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
106132021.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
106132021.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
106132021.0,,19.0,,,,,0.0,,3.0,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
106132021.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
112304647.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
112304647.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
112304647.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
112304647.0,,4.0,,,,,0.0,,2.0,,,,,,,,,,ATAI DOCTOR,,,,,
112304647.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
112304647.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
112304647.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
112304647.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
112304647.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
112304647.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
112304647.0,,11.0,,,,,1.0,0.25,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
112304647.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
112304647.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
112304647.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
112304647.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
112304647.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
112304647.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
112304647.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
112304647.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
112304647.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
103050809.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
103050809.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
103050809.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
103050809.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
103050809.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
103050809.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
103050809.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
103050809.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
103050809.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
103050809.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
103050809.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
103050809.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
103050809.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
103050809.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
103050809.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
103050809.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
103050809.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
103050809.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
103050809.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
103050809.0,,20.0,,,,,0.0,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,,,,
105101718.0,,1.0,,,,,0.0,,,,,,,,,,,,PRIVATE CLINIC,,,,,
105101718.0,,2.0,,,,,0.0,,,,,,,,,,,,PRIVATE HOSPITAL,,,,,
105101718.0,,3.0,,,,,0.0,,,,,,,,,,,,BLOOD BANK,,,,,
105101718.0,,4.0,,,,,0.0,,,,,,,,,,,,ATAI DOCTOR,,,,,
105101718.0,,5.0,,,,,0.0,,,,,,,,,,,,NURSE,,,,,
105101718.0,,6.0,,,,,0.0,,,,,,,,,,,,PHARMACIST,,,,,
105101718.0,,7.0,,,,,0.0,,,,,,,,,,,,TRAINED MIDWIFE,,,,,
105101718.0,,8.0,,,,,0.0,,,,,,,,,,,,LADY HEALTH WORKER,,,,,
105101718.0,,9.0,,,,,0.0,,,,,,,,,,,,FAMILY PLANNING WORKER,,,,,
105101718.0,,10.0,,,,,0.0,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,,,,
105101718.0,,11.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,,,,
105101718.0,,12.0,,,,,0.0,,,,,,,,,,,,TRADITIONAL HEALER,,,,,
105101718.0,,13.0,,,,,0.0,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,,,,
105101718.0,,14.0,,,,,0.0,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,,,,
105101718.0,,15.0,,,,,0.0,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,,,,
105101718.0,,16.0,,,,,0.0,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,,,,
105101718.0,,17.0,,,,,0.0,,,,,,,,,,,,PUBLIC HOSPITAL,,,,,
105101718.0,,18.0,,,,,0.0,,,,,,,,,,,,PUBLIC DISPENSARY,,,,,
105101718.0,,19.0,,,,,0.0,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,,,,
