CID,FID,Community,D_ID,M_ID,ND_ABC,ND_AM,ND_EventDesc,ND_Eventno,ND_FG,ND_FNGO,ND_LG,ND_M_5y,ND_M_y,ND_Oth,ND_PG,ND_PNGO,ND_UseAssist,ND_m1,ND_m2,ND_m3,ND_y1,ND_y2,ND_y3,P_ID,T_ID,UC_ID
216436364.0,,,,,,,FIRE,8.0,,,,,0.0,,,,,,,,,,,,,
216436364.0,,,,,,,FLOOD/TYPHOON,9.0,,,,,1.0,,,,,6.0,-99.0,-99.0,,,,,,
217446465.0,,,,,,,DROUGHT,1.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,3.0,,EARTHQUAKE/LANDSLIDE,2.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,2.0,75.0,FAMINE,3.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,,,EPIDEMIC,4.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,5.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,8.0,-99.0,-99.0,,,,,,
217446465.0,,,,,3.0,,FIRE,6.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,,,FLOOD/TYPHOON,7.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,1.0,50.0,DROUGHT,8.0,,,,,0.0,,,,,,,,,,,,,
217446465.0,,,,,,,EARTHQUAKE/LANDSLIDE,9.0,,,,,0.0,,,,,,,,,,,,,
217446566.0,,,,,3.0,,FAMINE,1.0,,,,,0.0,,,,,,,,,,,,,
217446566.0,,,,,3.0,,EPIDEMIC,2.0,,,,,1.0,,,,,8.0,-99.0,-99.0,,,,,,
217446566.0,,,,,,,CROP INSECT/DISEASE OUTBREAK,3.0,,,,,0.0,,,,,,,,,,,,,
217446566.0,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
318467071.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,2.0,100.0,,7.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,2.0,25.0,,8.0,,,,,,,,,,,,,,,,,,
319477273.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
319477274.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,1.0,30.0,,8.0,,,,,,,,,,,,,,,,,,
319477374.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
319487476.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
215395758.0,,,,,2.0,70.0,,7.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,2.0,70.0,,2.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
213324952.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
102030405.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
105111819.0,,,,,2.0,20.0,,7.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
105121920.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,2.0,10.0,,2.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
107162526.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,1.0,75.0,,6.0,,,,,,,,,,,,,,,,,,
104081415.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
104091516.0,,,,,2.0,12.0,,7.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
101010101.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217446566.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,1.0,100.0,,2.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318466970.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318467172.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217456768.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
112314748.0,,,,,3.0,,,7.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
213324950.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,1.0,90.0,,2.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
213324849.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
112304546.0,,,,,3.0,,,7.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217446465.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
214345253.0,,,,,1.0,75.0,,7.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
215395859.0,,,,,2.0,40.0,,7.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
215405960.0,,,,,2.0,70.0,,7.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
318466869.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
214365455.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
217446667.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
104081213.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
101020304.0,,,,,1.0,70.0,,8.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
104081314.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
102030607.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
102040708.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
102030506.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
106132021.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
112304647.0,,,,,3.0,,,7.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
103050809.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
105101718.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
110243839.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
110243738.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
109233435.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
110253940.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
216416061.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
