CID,HF_ID,HF_AddM,HF_AddM_DistKM,HF_IVPM,HD_FPCampM,HF_HEM,HF_SFA_y,HF_CA_DHCW,HF_CA_MCHB,HF_Quality,HF_IVPM_Name,HD_FPCampM_Name,HF_HEM_Name,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,HF_Type,HF_AddM_TimeMins,HF_T
215405960,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
215405960,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
215405960,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
215405960,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
215405960,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
318466869,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,15.0,
318466869,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
318466869,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
318466869,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
318466869,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
318466869,6.0,1.0,0.5,,,,,,,,,,,,,,,,,,,PHARMACIST,,
318466869,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
318466869,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
318466869,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
318466869,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
318466869,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
318466869,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
318466869,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
318466869,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
318466869,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
318466869,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
318466869,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
318466869,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
318466869,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
318466869,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
214365455,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
214365455,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
214365455,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
214365455,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
214365455,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
214365455,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
214365455,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
214365455,8.0,1.0,3.0,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,5.0,
214365455,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
214365455,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
214365455,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
214365455,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
214365455,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
214365455,14.0,1.0,0.25,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
214365455,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
214365455,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
214365455,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
214365455,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
214365455,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
214365455,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
217446667,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
217446667,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
217446667,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
217446667,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
217446667,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
217446667,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
217446667,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
217446667,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
217446667,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
217446667,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
217446667,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
217446667,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
217446667,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
217446667,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
217446667,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
217446667,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
217446667,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
217446667,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
217446667,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
217446667,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
104081213,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
104081213,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
104081213,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
104081213,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
104081213,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
104081213,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
104081213,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
104081213,8.0,1.0,0.25,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
104081213,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
104081213,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
104081213,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
104081213,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
104081213,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
104081213,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),30.0,
104081213,15.0,1.0,0.5,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
104081213,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
104081213,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
104081213,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,30.0,
104081213,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,30.0,
104081213,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
101020304,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,30.0,
101020304,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
101020304,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
101020304,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,30.0,
101020304,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
101020304,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
101020304,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
101020304,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
101020304,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
101020304,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
101020304,11.0,1.0,0.12,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
101020304,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
101020304,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
101020304,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),25.0,
101020304,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
101020304,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
101020304,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
101020304,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
101020304,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
101020304,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
104081314,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,10.0,
104081314,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
104081314,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
104081314,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
104081314,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
104081314,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
104081314,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
104081314,8.0,1.0,0.5,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
104081314,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
104081314,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
104081314,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
104081314,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
104081314,13.0,1.0,0.5,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
104081314,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
104081314,15.0,1.0,0.3,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
104081314,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
104081314,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
104081314,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
104081314,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
104081314,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
102030607,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
102030607,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
102030607,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
102030607,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
102030607,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
102030607,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
102030607,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
102030607,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
102030607,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
102030607,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
102030607,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
102030607,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
102030607,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
102030607,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
102030607,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
102030607,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
102030607,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
102030607,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
102030607,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
102030607,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
102040708,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
102040708,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
102040708,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
102040708,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
102040708,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
102040708,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
102040708,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
102040708,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
102040708,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
102040708,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
102040708,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
102040708,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
102040708,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
102040708,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
102040708,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
102040708,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
102040708,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
102040708,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
102040708,19.0,1.0,0.25,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
102040708,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
102030506,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
102030506,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
102030506,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
102030506,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
102030506,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
102030506,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
102030506,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
102030506,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
102030506,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
102030506,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
102030506,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
102030506,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
102030506,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
102030506,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
102030506,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
102030506,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
102030506,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
102030506,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
102030506,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
102030506,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
106132021,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
106132021,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
106132021,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
106132021,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
106132021,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
106132021,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
106132021,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
106132021,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
106132021,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
106132021,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
106132021,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
106132021,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
106132021,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
106132021,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
106132021,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
106132021,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
106132021,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
106132021,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
106132021,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,3.0,
106132021,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
112304647,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
112304647,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
112304647,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
112304647,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,2.0,
112304647,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
112304647,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
112304647,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
112304647,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
112304647,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
112304647,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
112304647,11.0,1.0,0.25,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
112304647,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
112304647,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
112304647,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
112304647,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
112304647,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
112304647,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
112304647,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
112304647,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
112304647,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
103050809,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
103050809,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
103050809,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
103050809,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
103050809,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
103050809,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
103050809,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
103050809,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
103050809,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
103050809,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
103050809,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
103050809,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
103050809,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
103050809,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
103050809,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
103050809,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
103050809,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
103050809,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
103050809,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
103050809,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
105101718,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
105101718,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
105101718,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
105101718,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,,
105101718,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
105101718,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
105101718,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
105101718,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,,
105101718,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
105101718,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
105101718,11.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,,
105101718,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
105101718,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
105101718,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
105101718,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
105101718,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
105101718,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
105101718,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
105101718,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
105101718,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
110243839,1.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE CLINIC,,
110243839,2.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE HOSPITAL,,
110243839,3.0,0.0,,,,,,,,,,,,,,,,,,,,BLOOD BANK,,
110243839,4.0,0.0,,,,,,,,,,,,,,,,,,,,ATAI DOCTOR,4.0,
110243839,5.0,0.0,,,,,,,,,,,,,,,,,,,,NURSE,,
110243839,6.0,0.0,,,,,,,,,,,,,,,,,,,,PHARMACIST,,
110243839,7.0,0.0,,,,,,,,,,,,,,,,,,,,TRAINED MIDWIFE,,
110243839,8.0,0.0,,,,,,,,,,,,,,,,,,,,LADY HEALTH WORKER,5.0,
110243839,9.0,0.0,,,,,,,,,,,,,,,,,,,,FAMILY PLANNING WORKER,,
110243839,10.0,0.0,,,,,,,,,,,,,,,,,,,,COMMUNITY HEALTH WORKER,,
110243839,11.0,1.0,2.0,,,,,,,,,,,,,,,,,,,TRADITIONAL BIRTH ATTENDANT,5.0,
110243839,12.0,0.0,,,,,,,,,,,,,,,,,,,,TRADITIONAL HEALER,,
110243839,13.0,0.0,,,,,,,,,,,,,,,,,,,,HOMEOPATHIC DOCTOR,,
110243839,14.0,0.0,,,,,,,,,,,,,,,,,,,,BASIC HEALTH UNIT (SMALLER),,
110243839,15.0,0.0,,,,,,,,,,,,,,,,,,,,RURAL HEALTH CENTER (LARGE),,
110243839,16.0,0.0,,,,,,,,,,,,,,,,,,,,MATERNAL AND CHILD HEALTH CENTER,,
110243839,17.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC HOSPITAL,,
110243839,18.0,0.0,,,,,,,,,,,,,,,,,,,,PUBLIC DISPENSARY,,
110243839,19.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE PHARMACY/DRUGSTORE,,
110243839,20.0,0.0,,,,,,,,,,,,,,,,,,,,PRIVATE MEDICAL PRACTITIONER,,
