,Survey_Round,CID,Community,BE_SoNFE,BE_SoNFE_5y,BE_SoNFE_PrmLis,BE_NFE_TimeReg,BE_NFE_TimeReg_5y,BE_NFE_TimePTO,BE_NFE_TimePTO_5y,BE_NFE_Prm_NoA,BE_NFE_PrmNoA_5y,BE_NFE_PTOCost,BE_NFE_PTOCost_5y,BE_NFE_TimeLTO,BE_NFE_TimeLTO_5y,BE_NFE_LisNoA,BE_NFE_LisNoA_5y,BE_AME_Tax,BE_AME_Tax_5y,BE_ASE_Tax,BE_ASE_Tax_5y,BE_ATE_Tax,BE_ATE_Tax_5y,VE_NFE_URP,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,Const_ID,Const_Main,Const_MI,Const_SMI,BO_COC_T,BO_BAAB_T,BO_BAOS_T,BO_COCEst_T,BO_BAABEst_T,BO_BAOSEst_T,BO_COC_LG,BO_BAAB_LG,BO_BAOS_LG,BO_COC_RD,BO_BAAB_RD,BO_BAOS_RD,BO_COC_IOP,BO_BAAB_IOP,BO_BAOS_IOP,BO_COC_CDP,BO_BAAB_CDP,BO_BAOS_CDP,BO_COC_AS,BO_BAAB_AS,BO_BAOS_AS,BO_COC_IOG,BO_BAAB_IOG,BO_BAOS_IOG,BO_COC_IGP,BO_BAAB_IGP,BO_BAOS_IGP,Serv_Name,Serv_EntT,Serv_EntT_FA_y,Serv_Avl_1hrs,Serv_AffEnt,Serv_DemEnt
1596,1,106132122,2,,,,,,,,,,,,,,,,,,,,,,,1061321222.0,1,6,13,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1597,1,106132122,2,,,,,,,,,,,,,,,,,,,,,,,1061321222.0,1,6,13,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1598,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1599,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1600,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1601,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1602,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1603,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1604,1,106142223,3,,,,,,,,,,,,,,,,,,,,,,,1061422233.0,1,6,14,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1605,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1606,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1607,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1608,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1609,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,1.0
1610,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1611,1,106142324,4,,,,,,,,,,,,,,,,,,,,,,,1061423244.0,1,6,14,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1612,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1613,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1614,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1615,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1616,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,1.0
1617,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,1.0
1618,1,107152425,1,,,,,,,,,,,,,,,,,,,,,,,1071524251.0,1,7,15,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1619,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1620,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1621,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1622,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1623,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,1.0
1624,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,1.0
1625,1,107162526,2,,,,,,,,,,,,,,,,,,,,,,,1071625262.0,1,7,16,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1626,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1627,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1628,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,1.0
1629,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1630,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1631,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,1.0
1632,1,107162627,3,,,,,,,,,,,,,,,,,,,,,,,1071626273.0,1,7,16,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1633,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1634,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1635,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1636,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1637,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,1.0
1638,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,1.0
1639,1,107172728,4,,,,,,,,,,,,,,,,,,,,,,,1071727284.0,1,7,17,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1640,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1641,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1642,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1643,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1644,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1645,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1646,1,108182829,1,,,,,,,,,,,,,,,,,,,,,,,1081828291.0,1,8,18,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1647,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0
1648,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,0.0,0.0
1649,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,0.0,1.0
1650,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,0.0,0.0
1651,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,0.0,0.0
1652,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,0.0,0.0
1653,1,108192930,2,,,,,,,,,,,,,,,,,,,,,,,1081929302.0,1,8,19,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,1.0,0.0,1.0
1654,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1655,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1656,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1657,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1658,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1659,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,0.0,,0.0
1660,1,108203031,3,,,,,,,,,,,,,,,,,,,,,,,1082030313.0,1,8,20,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1661,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0
1662,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1663,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1664,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1665,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1666,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1667,1,108213132,4,,,,,,,,,,,,,,,,,,,,,,,1082131324.0,1,8,21,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1668,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,0.0,0.0
1669,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1670,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,0.0,0.0
1671,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1989.0,1.0,0.0,0.0
1672,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1989.0,1.0,1.0,1.0
1673,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1989.0,1.0,0.0,0.0
1674,1,109223233,1,,,,,,,,,,,,,,,,,,,,,,,1092232331.0,1,9,22,32,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,2002.0,1.0,0.0,0.0
1675,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0
1676,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,0.0,0.0
1677,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,0.0,0.0
1678,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,0.0,0.0
1679,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,1.0,1.0
1680,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,1.0,1.0
1681,1,109223334,2,,,,,,,,,,,,,,,,,,,,,,,1092233342.0,1,9,22,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,1.0,0.0,0.0
1682,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0
1683,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,0.0,0.0
1684,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,0.0,0.0
1685,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,0.0,0.0
1686,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,1.0,0.0
1687,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,1.0,0.0,0.0
1688,1,109233435,3,,,,,,,,,,,,,,,,,,,,,,,1092334353.0,1,9,23,34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,1.0,0.0,0.0
1689,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,0.0,0.0
1690,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1691,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,1.0,1.0
1692,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1989.0,1.0,1.0,1.0
1693,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,1.0
1694,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1989.0,1.0,1.0,1.0
1695,1,109233536,4,,,,,,,,,,,,,,,,,,,,,,,1092335364.0,1,9,23,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,2002.0,1.0,0.0,0.0
1696,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2005.0,1.0,0.0,0.0
1697,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,0.0,,0.0
1698,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,0.0
1699,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1700,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,0.0
1701,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,,,,0.0
1702,1,110243637,1,,,,,,,,,,,,,,,,,,,,,,,1102436371.0,1,10,24,36,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,0.0
1703,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,0.0,1.0
1704,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1989.0,1.0,0.0,1.0
1705,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,0.0,1.0
1706,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1989.0,1.0,0.0,1.0
1707,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1989.0,1.0,0.0,1.0
1708,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1989.0,1.0,0.0,1.0
1709,1,110243738,2,,,,,,,,,,,,,,,,,,,,,,,1102437382.0,1,10,24,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1989.0,1.0,0.0,1.0
1710,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,0.0,1.0
1711,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1989.0,1.0,0.0,1.0
1712,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,0.0,1.0
1713,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1989.0,1.0,0.0,1.0
1714,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1989.0,1.0,0.0,1.0
1715,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1989.0,1.0,0.0,1.0
1716,1,110243839,3,,,,,,,,,,,,,,,,,,,,,,,1102438393.0,1,10,24,38,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1989.0,1.0,0.0,1.0
1717,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,0.0,1.0
1718,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1989.0,1.0,0.0,1.0
1719,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,0.0,1.0
1720,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1989.0,1.0,0.0,1.0
1721,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1989.0,1.0,0.0,1.0
1722,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1989.0,1.0,0.0,1.0
1723,1,110253940,4,,,,,,,,,,,,,,,,,,,,,,,1102539404.0,1,10,25,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1989.0,1.0,0.0,1.0
1724,1,111264041,1,,,,,,,,,,,,,,,,,,,,,,,1112640411.0,1,11,26,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1989.0,1.0,1.0,0.0
1725,1,111264041,1,,,,,,,,,,,,,,,,,,,,,,,1112640411.0,1,11,26,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,0.0
1726,1,111264041,1,,,,,,,,,,,,,,,,,,,,,,,1112640411.0,1,11,26,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1989.0,1.0,1.0,0.0
1727,1,111264041,1,,,,,,,,,,,,,,,,,,,,,,,1112640411.0,1,11,26,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,0.0
1728,1,111264041,1,,,,,,,,,,,,,,,,,,,,,,,1112640411.0,1,11,26,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,0.0,0.0
