CID,FID,Land_ID,Community,D_ID,Land_KGinMaund,Land_PPLD,Land_PPLD_Prblm,Land_S_12m,Land_S_NoP12m,Land_Type,M_ID,P_ID,Survey_Round,T_ID,UC_ID
105111819.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
105121920.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
105121920.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
105121920.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
105121920.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
105121920.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
107162526.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
107162526.0,,,,,,,,1.0,12.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
107162526.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
107162526.0,,,,,,,,1.0,3.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
107162526.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
104081415.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
104081415.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
104081415.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
104081415.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
104081415.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
104091516.0,,,,,,,,1.0,60.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
104091516.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
104091516.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
104091516.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
104091516.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
101010101.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
101010101.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
101010101.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
101010101.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
101010101.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
217446566.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
217446566.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
217446566.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
217446566.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
217446566.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
318466970.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
318466970.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
318466970.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
318466970.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
318466970.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
318467172.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
318467172.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
318467172.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
318467172.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
318467172.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
217456768.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
217456768.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
217456768.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
217456768.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
217456768.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
112314748.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
112314748.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
112314748.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
112314748.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
112314748.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
213324950.0,,,,,,,,1.0,10.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
213324950.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
213324950.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
213324950.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
213324950.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
213324849.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
213324849.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
213324849.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
213324849.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
213324849.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
112304546.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
112304546.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
112304546.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
112304546.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
112304546.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
217446465.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
217446465.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
217446465.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
217446465.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
217446465.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
214345253.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
214345253.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
214345253.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
214345253.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
214345253.0,,,,,,,,1.0,100.0,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
215395859.0,,,,,,,,1.0,8.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
215395859.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
215395859.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
215395859.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
215395859.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
215405960.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
215405960.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
215405960.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
215405960.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
215405960.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
318466869.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
318466869.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
318466869.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
318466869.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
318466869.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
214365455.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
214365455.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
214365455.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
214365455.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
214365455.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
217446667.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
217446667.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
217446667.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
217446667.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
217446667.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
104081213.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
104081213.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
104081213.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
104081213.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
104081213.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
101020304.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
101020304.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
101020304.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
101020304.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
101020304.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
104081314.0,,,,,,,,1.0,12.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
104081314.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
104081314.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
104081314.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
104081314.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
102030607.0,,,,,,,,1.0,12.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
102030607.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
102030607.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
102030607.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
102030607.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
102040708.0,,,,,,,,1.0,8.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
102040708.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
102040708.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
102040708.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
102040708.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
102030506.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
102030506.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
102030506.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
102030506.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
102030506.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
106132021.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
106132021.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
106132021.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
106132021.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
106132021.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
112304647.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
112304647.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
112304647.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
112304647.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
112304647.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
103050809.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
103050809.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
103050809.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
103050809.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
103050809.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
105101718.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
105101718.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
105101718.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
105101718.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
105101718.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
110243839.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
110243839.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
110243839.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
110243839.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
110243839.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
110243738.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
110243738.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
110243738.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
110243738.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
110243738.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
109233435.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
109233435.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
109233435.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
109233435.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
109233435.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
110253940.0,,,,,,,,1.0,15.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
110253940.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
110253940.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
110253940.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
110253940.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
216416061.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
216416061.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
216416061.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
216416061.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
216416061.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
216416162.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
216416162.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
216416162.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
216416162.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
216416162.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
216426263.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
216426263.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
216426263.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
216426263.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
216426263.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
214375556.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
214375556.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
214375556.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
214375556.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
214375556.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
318467071.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
318467071.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
318467071.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
318467071.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
318467071.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
319477273.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
319477273.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
319477273.0,,,,,,,,1.0,4.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
319477273.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
319477273.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
107152425.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
107152425.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
107152425.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
107152425.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
107152425.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
319487476.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
319487476.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
319487476.0,,,,,,,,1.0,10.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
319487476.0,,,,,,,,1.0,8.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
319487476.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
108203031.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
108203031.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
108203031.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
108203031.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
108203031.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
108213132.0,,,,,,,,1.0,10.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
108213132.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
108213132.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
108213132.0,,,,,,,,1.0,3.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
108213132.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
109223233.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
109223233.0,,,,,,,,1.0,4.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
109223233.0,,,,,,,,1.0,3.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
109223233.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
109223233.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
109233536.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
109233536.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
109233536.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
109233536.0,,,,,,,,1.0,4.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
109233536.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
111274142.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
111274142.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
111274142.0,,,,,,,,1.0,3.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
111274142.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
111274142.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
111274243.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
111274243.0,,,,,,,,1.0,6.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
111274243.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
111274243.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
111274243.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
106132122.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
106132122.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
106132122.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
106132122.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
106132122.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
319477274.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
319477274.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
319477274.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
319477274.0,,,,,,,,1.0,3.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
319477274.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
106142223.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
106142223.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
106142223.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
106142223.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
106142223.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
215385657.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
215385657.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
215385657.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
215385657.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
215385657.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
111264041.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
111264041.0,,,,,,,,1.0,2.0,AGRICULTURAL LAND (NON-CULTIVA,,,,,
111264041.0,,,,,,,,1.0,5.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
111264041.0,,,,,,,,1.0,6.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
111264041.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
103060910.0,,,,,,,,0.0,,AGRICULTURAL LAND (CULTIVABLE),,,,,
103060910.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
103060910.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
103060910.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
103060910.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
103071112.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
103071112.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
103071112.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
103071112.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
103071112.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
213335051.0,,,,,,,,1.0,3.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
213335051.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
213335051.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
213335051.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
213335051.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
112294445.0,,,,,,,,1.0,5.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
112294445.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
112294445.0,,,,,,,,1.0,2.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
112294445.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
112294445.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
101010203.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
101010203.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
101010203.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITHOUT CONS,,,,,
101010203.0,,,,,,,,1.0,1.0,RESIDENTIAL LAND (WITH CONSTRU,,,,,
101010203.0,,,,,,,,0.0,,LAND FOR ANIMAL SHEDS (E.G. DA,,,,,
103061011.0,,,,,,,,1.0,1.0,AGRICULTURAL LAND (CULTIVABLE),,,,,
103061011.0,,,,,,,,0.0,,AGRICULTURAL LAND (NON-CULTIVA,,,,,
103061011.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITHOUT CONS,,,,,
103061011.0,,,,,,,,0.0,,RESIDENTIAL LAND (WITH CONSTRU,,,,,
